condition	seed	graphType	obsIndex	edge	response_sample	response_max	p_none	p_forward	p_backward
explanations	84	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	84	pair	1000	BC	backward	backward	0.0	0.0	1.0
explanations	84	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	84	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	84	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	84	skip	1000	AB	forward	forward	0.0	1.0	0.0
explanations	84	skip	1000	AC	forward	forward	0.0	1.0	0.0
explanations	84	skip	1000	BC	backward	backward	0.0	0.0	1.0
both	85	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
both	85	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
both	85	common_cause	1000	BC	none	none	1.0	0.0	0.0
both	85	common_effect	1000	AB	none	none	1.0	0.0	0.0
both	85	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
both	85	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
both	85	line	1000	AB	backward	backward	0.0	0.0	1.0
both	85	line	1000	AC	none	none	1.0	0.0	0.0
both	85	line	1000	BC	backward	backward	0.0	0.0	1.0
both	85	pair	1000	AB	none	none	1.0	0.0	0.0
both	85	pair	1000	AC	backward	backward	0.0	0.0	1.0
both	85	pair	1000	BC	none	none	1.0	0.0	0.0
both	85	separate	1000	AB	none	none	1.0	0.0	0.0
both	85	separate	1000	AC	none	none	1.0	0.0	0.0
both	85	separate	1000	BC	none	none	1.0	0.0	0.0
both	85	skip	1000	AB	forward	forward	0.0	1.0	0.0
both	85	skip	1000	AC	forward	forward	0.0	1.0	0.0
both	85	skip	1000	BC	backward	backward	0.0	0.0	1.0
activations	85	common_cause	1000	AB	backward	forward	0.0	0.6196272347	0.3803727653
activations	85	common_cause	1000	AC	backward	forward	0.0	0.6576645112	0.3423354888
activations	85	common_cause	1000	BC	none	none	1.0	0.0	0.0
activations	85	common_effect	1000	AB	none	none	1.0	0.0	0.0
activations	85	common_effect	1000	AC	forward	forward	-0.0	1.0	0.0
activations	85	common_effect	1000	BC	forward	forward	-0.0	1.0	0.0
activations	85	line	1000	AB	backward	backward	0.0	0.1410138173	0.8589861827
activations	85	line	1000	AC	none	none	1.0	0.0	0.0
activations	85	line	1000	BC	backward	backward	0.0	0.3151049497	0.6848950503
activations	85	pair	1000	AB	none	none	1.0	0.0	0.0
activations	85	pair	1000	AC	backward	forward	0.0	0.7611447213	0.2388552787
activations	85	pair	1000	BC	none	none	1.0	0.0	0.0
activations	85	separate	1000	AB	none	none	1.0	0.0	0.0
activations	85	separate	1000	AC	none	none	1.0	0.0	0.0
activations	85	separate	1000	BC	none	none	1.0	0.0	0.0
activations	85	skip	1000	AB	forward	forward	-0.0	1.0	0.0
activations	85	skip	1000	AC	forward	backward	-0.0	0.3235458993	0.6764541007
activations	85	skip	1000	BC	backward	backward	0.0	0.0	1.0
explanations	85	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
explanations	85	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
explanations	85	common_cause	1000	BC	none	none	1.0	0.0	0.0
explanations	85	common_effect	1000	AB	none	none	1.0	0.0	0.0
explanations	85	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
explanations	85	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
explanations	85	line	1000	AB	backward	backward	0.0	0.0	1.0
explanations	85	line	1000	AC	none	none	1.0	0.0	0.0
explanations	85	line	1000	BC	backward	backward	0.0	0.0	1.0
explanations	85	pair	1000	AB	none	none	1.0	0.0	0.0
explanations	85	pair	1000	AC	backward	backward	0.0	0.0	1.0
explanations	85	pair	1000	BC	none	none	1.0	0.0	0.0
explanations	85	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	85	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	85	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	85	skip	1000	AB	forward	forward	0.0	1.0	0.0
explanations	85	skip	1000	AC	forward	forward	0.0	1.0	0.0
explanations	85	skip	1000	BC	backward	backward	0.0	0.0	1.0
both	86	common_cause	1000	AB	backward	backward	0.0	0.0	1.0
both	86	common_cause	1000	AC	none	none	1.0	0.0	0.0
both	86	common_cause	1000	BC	forward	forward	0.0	1.0	0.0
both	86	common_effect	1000	AB	none	none	1.0	0.0	0.0
both	86	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
both	86	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
both	86	line	1000	AB	none	none	1.0	0.0	0.0
both	86	line	1000	AC	backward	backward	0.0	0.0	1.0
both	86	line	1000	BC	forward	forward	0.0	1.0	0.0
both	86	pair	1000	AB	none	none	1.0	0.0	0.0
both	86	pair	1000	AC	none	none	1.0	0.0	0.0
both	86	pair	1000	BC	forward	forward	0.0	1.0	0.0
both	86	separate	1000	AB	none	none	1.0	0.0	0.0
both	86	separate	1000	AC	none	none	1.0	0.0	0.0
both	86	separate	1000	BC	none	none	1.0	0.0	0.0
both	86	skip	1000	AB	forward	forward	0.0	1.0	0.0
both	86	skip	1000	AC	forward	forward	0.0	1.0	0.0
both	86	skip	1000	BC	forward	forward	0.0	1.0	0.0
activations	86	common_cause	1000	AB	backward	backward	0.0	0.2130016449	0.7869983551
activations	86	common_cause	1000	AC	none	none	1.0	0.0	0.0
activations	86	common_cause	1000	BC	backward	forward	-0.0	0.5051849712	0.4948150288
activations	86	common_effect	1000	AB	none	none	1.0	0.0	0.0
activations	86	common_effect	1000	AC	forward	forward	-0.0	1.0	0.0
activations	86	common_effect	1000	BC	forward	forward	-0.0	1.0	0.0
activations	86	line	1000	AB	none	none	1.0	0.0	0.0
activations	86	line	1000	AC	backward	backward	0.0	0.2782795482	0.7217204518
activations	86	line	1000	BC	forward	backward	0.0	0.2504515934	0.7495484066
activations	86	pair	1000	AB	none	none	1.0	0.0	0.0
activations	86	pair	1000	AC	none	none	1.0	0.0	0.0
activations	86	pair	1000	BC	forward	forward	-0.0	0.6764541007	0.3235458993
activations	86	separate	1000	AB	none	none	1.0	0.0	0.0
activations	86	separate	1000	AC	none	none	1.0	0.0	0.0
activations	86	separate	1000	BC	none	none	1.0	0.0	0.0
activations	86	skip	1000	AB	forward	forward	-0.0	0.8570656108	0.1429343892
activations	86	skip	1000	AC	forward	forward	-0.0	1.0	0.0
activations	86	skip	1000	BC	forward	forward	-0.0	1.0	0.0
explanations	86	common_cause	1000	AB	backward	backward	0.0	0.0	1.0
explanations	86	common_cause	1000	AC	none	none	1.0	0.0	0.0
explanations	86	common_cause	1000	BC	forward	forward	0.0	1.0	0.0
explanations	86	common_effect	1000	AB	none	none	1.0	0.0	0.0
explanations	86	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
explanations	86	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
explanations	86	line	1000	AB	none	none	1.0	0.0	0.0
explanations	86	line	1000	AC	backward	backward	0.0	0.0	1.0
explanations	86	line	1000	BC	forward	forward	0.0	1.0	0.0
explanations	86	pair	1000	AB	none	none	1.0	0.0	0.0
explanations	86	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	86	pair	1000	BC	forward	forward	0.0	1.0	0.0
explanations	86	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	86	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	86	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	86	skip	1000	AB	forward	forward	0.0	1.0	0.0
explanations	86	skip	1000	AC	forward	forward	0.0	1.0	0.0
explanations	86	skip	1000	BC	forward	forward	0.0	1.0	0.0
both	87	common_cause	1000	AB	backward	backward	0.0	0.0	1.0
both	87	common_cause	1000	AC	none	none	1.0	0.0	0.0
both	87	common_cause	1000	BC	forward	forward	0.0	1.0	0.0
both	87	common_effect	1000	AB	forward	forward	0.0	1.0	0.0
both	87	common_effect	1000	AC	none	none	1.0	0.0	0.0
both	87	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
both	87	line	1000	AB	forward	forward	0.0	1.0	0.0
both	87	line	1000	AC	none	none	1.0	0.0	0.0
both	87	line	1000	BC	forward	forward	0.0	1.0	0.0
both	87	pair	1000	AB	backward	backward	0.0	0.0	1.0
both	87	pair	1000	AC	none	none	1.0	0.0	0.0
both	87	pair	1000	BC	none	none	1.0	0.0	0.0
both	87	separate	1000	AB	none	none	1.0	0.0	0.0
both	87	separate	1000	AC	none	none	1.0	0.0	0.0
both	87	separate	1000	BC	none	none	1.0	0.0	0.0
both	87	skip	1000	AB	forward	forward	0.0	1.0	0.0
both	87	skip	1000	AC	forward	forward	0.0	1.0	0.0
both	87	skip	1000	BC	backward	backward	0.0	0.0	1.0
activations	87	common_cause	1000	AB	backward	backward	-0.0	0.1415478063	0.8584521937
activations	87	common_cause	1000	AC	none	none	1.0	0.0	0.0
activations	87	common_cause	1000	BC	backward	forward	-0.0	0.7602875471	0.2397124529
activations	87	common_effect	1000	AB	forward	forward	-0.0	1.0	0.0
activations	87	common_effect	1000	AC	none	none	1.0	0.0	0.0
activations	87	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
activations	87	line	1000	AB	forward	forward	0.0	0.5840894087	0.4159105913
activations	87	line	1000	AC	none	none	1.0	0.0	0.0
activations	87	line	1000	BC	forward	forward	-0.0	0.9289883637	0.0710116363
activations	87	pair	1000	AB	backward	backward	0.0	0.5	0.5
activations	87	pair	1000	AC	none	none	1.0	0.0	0.0
activations	87	pair	1000	BC	none	none	1.0	0.0	0.0
activations	87	separate	1000	AB	none	none	1.0	0.0	0.0
activations	87	separate	1000	AC	none	none	1.0	0.0	0.0
activations	87	separate	1000	BC	none	none	1.0	0.0	0.0
activations	87	skip	1000	AB	forward	forward	-0.0	1.0	0.0
activations	87	skip	1000	AC	forward	forward	0.0	0.6529797753	0.3470202247
activations	87	skip	1000	BC	backward	backward	0.0	0.0	1.0
explanations	87	common_cause	1000	AB	backward	backward	0.0	0.0	1.0
explanations	87	common_cause	1000	AC	none	none	1.0	0.0	0.0
explanations	87	common_cause	1000	BC	forward	forward	0.0	1.0	0.0
explanations	87	common_effect	1000	AB	forward	forward	0.0	1.0	0.0
explanations	87	common_effect	1000	AC	none	none	1.0	0.0	0.0
explanations	87	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
explanations	87	line	1000	AB	forward	forward	0.0	1.0	0.0
explanations	87	line	1000	AC	none	none	1.0	0.0	0.0
explanations	87	line	1000	BC	forward	forward	0.0	1.0	0.0
explanations	87	pair	1000	AB	backward	backward	0.0	0.0	1.0
explanations	87	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	87	pair	1000	BC	none	none	1.0	0.0	0.0
explanations	87	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	87	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	87	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	87	skip	1000	AB	forward	forward	0.0	1.0	0.0
explanations	87	skip	1000	AC	forward	forward	0.0	1.0	0.0
explanations	87	skip	1000	BC	backward	backward	0.0	0.0	1.0
both	88	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
both	88	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
both	88	common_cause	1000	BC	none	none	1.0	0.0	0.0
both	88	common_effect	1000	AB	forward	forward	0.0	1.0	0.0
both	88	common_effect	1000	AC	none	none	1.0	0.0	0.0
both	88	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
both	88	line	1000	AB	backward	backward	0.0	0.0	1.0
both	88	line	1000	AC	none	none	1.0	0.0	0.0
both	88	line	1000	BC	backward	backward	0.0	0.0	1.0
both	88	pair	1000	AB	backward	backward	0.0	0.0	1.0
both	88	pair	1000	AC	none	none	1.0	0.0	0.0
both	88	pair	1000	BC	none	none	1.0	0.0	0.0
both	88	separate	1000	AB	none	none	1.0	0.0	0.0
both	88	separate	1000	AC	none	none	1.0	0.0	0.0
both	88	separate	1000	BC	none	none	1.0	0.0	0.0
both	88	skip	1000	AB	backward	backward	0.0	0.0	1.0
both	88	skip	1000	AC	forward	forward	0.0	1.0	0.0
both	88	skip	1000	BC	forward	forward	0.0	1.0	0.0
activations	88	common_cause	1000	AB	forward	forward	0.0	0.5095076845	0.4904923155
activations	88	common_cause	1000	AC	backward	forward	0.0	0.6027012245	0.3972987755
activations	88	common_cause	1000	BC	none	none	1.0	0.0	0.0
activations	88	common_effect	1000	AB	forward	forward	-0.0	1.0	0.0
activations	88	common_effect	1000	AC	none	none	1.0	0.0	0.0
activations	88	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
activations	88	line	1000	AB	backward	backward	0.0	0.2459872776	0.7540127224
activations	88	line	1000	AC	none	none	1.0	0.0	0.0
activations	88	line	1000	BC	forward	forward	0.0	0.5834183854	0.4165816146
activations	88	pair	1000	AB	forward	forward	0.0	0.5524861878	0.4475138122
activations	88	pair	1000	AC	none	none	1.0	0.0	0.0
activations	88	pair	1000	BC	none	none	1.0	0.0	0.0
activations	88	separate	1000	AB	none	none	1.0	0.0	0.0
activations	88	separate	1000	AC	none	none	1.0	0.0	0.0
activations	88	separate	1000	BC	none	none	1.0	0.0	0.0
activations	88	skip	1000	AB	backward	backward	0.0	0.2202300621	0.7797699379
activations	88	skip	1000	AC	forward	forward	-0.0	1.0	0.0
activations	88	skip	1000	BC	forward	forward	-0.0	1.0	0.0
explanations	88	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
explanations	88	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
explanations	88	common_cause	1000	BC	none	none	1.0	0.0	0.0
explanations	88	common_effect	1000	AB	forward	forward	0.0	1.0	0.0
explanations	88	common_effect	1000	AC	none	none	1.0	0.0	0.0
explanations	88	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
explanations	88	line	1000	AB	backward	backward	0.0	0.0	1.0
explanations	88	line	1000	AC	none	none	1.0	0.0	0.0
explanations	88	line	1000	BC	backward	backward	0.0	0.0	1.0
explanations	88	pair	1000	AB	backward	backward	0.0	0.0	1.0
explanations	88	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	88	pair	1000	BC	none	none	1.0	0.0	0.0
explanations	88	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	88	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	88	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	88	skip	1000	AB	backward	backward	0.0	0.0	1.0
explanations	88	skip	1000	AC	forward	forward	0.0	1.0	0.0
explanations	88	skip	1000	BC	forward	forward	9.3e-09	0.9999999907	0.0
both	89	common_cause	1000	AB	backward	backward	0.0	0.0	1.0
both	89	common_cause	1000	AC	none	none	1.0	0.0	0.0
both	89	common_cause	1000	BC	forward	forward	0.0	1.0	0.0
both	89	common_effect	1000	AB	none	none	1.0	0.0	0.0
both	89	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
both	89	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
both	89	line	1000	AB	none	none	1.0	0.0	0.0
both	89	line	1000	AC	backward	backward	0.0	0.0	1.0
both	89	line	1000	BC	forward	forward	0.0	1.0	0.0
both	89	pair	1000	AB	backward	backward	0.0	0.0	1.0
both	89	pair	1000	AC	none	none	1.0	0.0	0.0
both	89	pair	1000	BC	none	none	1.0	0.0	0.0
both	89	separate	1000	AB	none	none	1.0	0.0	0.0
both	89	separate	1000	AC	none	none	1.0	0.0	0.0
both	89	separate	1000	BC	none	none	1.0	0.0	0.0
both	89	skip	1000	AB	forward	forward	0.0	1.0	0.0
both	89	skip	1000	AC	forward	forward	0.0	1.0	0.0
both	89	skip	1000	BC	forward	forward	0.0	1.0	0.0
activations	89	common_cause	1000	AB	forward	backward	0.0	0.081057936	0.918942064
activations	89	common_cause	1000	AC	none	none	1.0	0.0	0.0
activations	89	common_cause	1000	BC	backward	forward	-0.0	0.6811085184	0.3188914816
activations	89	common_effect	1000	AB	none	none	1.0	0.0	0.0
activations	89	common_effect	1000	AC	forward	forward	-0.0	1.0	0.0
activations	89	common_effect	1000	BC	forward	forward	-0.0	1.0	0.0
activations	89	line	1000	AB	none	none	1.0	0.0	0.0
activations	89	line	1000	AC	backward	backward	0.0	0.0826908575	0.9173091425
activations	89	line	1000	BC	backward	forward	0.0	0.6801540791	0.3198459209
activations	89	pair	1000	AB	backward	forward	0.0	0.6529797753	0.3470202247
activations	89	pair	1000	AC	none	none	1.0	0.0	0.0
activations	89	pair	1000	BC	none	none	1.0	0.0	0.0
activations	89	separate	1000	AB	none	none	1.0	0.0	0.0
activations	89	separate	1000	AC	none	none	1.0	0.0	0.0
activations	89	separate	1000	BC	none	none	1.0	0.0	0.0
activations	89	skip	1000	AB	forward	forward	-0.0	0.5	0.5
activations	89	skip	1000	AC	forward	forward	-0.0	1.0	0.0
activations	89	skip	1000	BC	forward	forward	-0.0	1.0	0.0
explanations	89	common_cause	1000	AB	backward	backward	0.0	0.0	1.0
explanations	89	common_cause	1000	AC	none	none	1.0	0.0	0.0
explanations	89	common_cause	1000	BC	forward	forward	0.0	1.0	0.0
explanations	89	common_effect	1000	AB	none	none	1.0	0.0	0.0
explanations	89	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
explanations	89	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
explanations	89	line	1000	AB	none	none	1.0	0.0	0.0
explanations	89	line	1000	AC	backward	backward	0.0	0.0	1.0
explanations	89	line	1000	BC	forward	forward	0.0	1.0	0.0
explanations	89	pair	1000	AB	backward	backward	0.0	0.0	1.0
explanations	89	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	89	pair	1000	BC	none	none	1.0	0.0	0.0
explanations	89	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	89	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	89	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	89	skip	1000	AB	forward	forward	0.0	1.0	0.0
explanations	89	skip	1000	AC	forward	forward	0.0	1.0	0.0
explanations	89	skip	1000	BC	forward	forward	0.0	1.0	0.0
both	90	common_cause	1000	AB	backward	backward	0.0	0.0	1.0
both	90	common_cause	1000	AC	none	none	1.0	0.0	0.0
both	90	common_cause	1000	BC	forward	forward	0.0	1.0	0.0
both	90	common_effect	1000	AB	forward	forward	0.0	1.0	0.0
both	90	common_effect	1000	AC	none	none	1.0	0.0	0.0
both	90	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
both	90	line	1000	AB	forward	forward	0.0	1.0	0.0
both	90	line	1000	AC	none	none	1.0	0.0	0.0
both	90	line	1000	BC	forward	forward	0.0	1.0	0.0
both	90	pair	1000	AB	backward	backward	0.0	0.0	1.0
both	90	pair	1000	AC	none	none	1.0	0.0	0.0
both	90	pair	1000	BC	none	none	1.0	0.0	0.0
both	90	separate	1000	AB	none	none	1.0	0.0	0.0
both	90	separate	1000	AC	none	none	1.0	0.0	0.0
both	90	separate	1000	BC	none	none	1.0	0.0	0.0
both	90	skip	1000	AB	backward	backward	0.0	0.0	1.0
both	90	skip	1000	AC	backward	backward	0.0	0.0	1.0
both	90	skip	1000	BC	forward	forward	0.0	1.0	0.0
activations	90	common_cause	1000	AB	backward	backward	0.0	0.356861278	0.643138722
activations	90	common_cause	1000	AC	none	none	1.0	0.0	0.0
activations	90	common_cause	1000	BC	forward	forward	-0.0	0.8463829213	0.1536170787
activations	90	common_effect	1000	AB	forward	forward	-0.0	1.0	0.0
activations	90	common_effect	1000	AC	none	none	1.0	0.0	0.0
activations	90	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
activations	90	line	1000	AB	backward	backward	0.0	0.2576206492	0.7423793508
activations	90	line	1000	AC	none	none	1.0	0.0	0.0
activations	90	line	1000	BC	backward	forward	0.0	0.5152412983	0.4847587017
activations	90	pair	1000	AB	backward	backward	0.0	0.4216310006	0.5783689994
activations	90	pair	1000	AC	none	none	1.0	0.0	0.0
activations	90	pair	1000	BC	none	none	1.0	0.0	0.0
activations	90	separate	1000	AB	none	none	1.0	0.0	0.0
activations	90	separate	1000	AC	none	none	1.0	0.0	0.0
activations	90	separate	1000	BC	none	none	1.0	0.0	0.0
activations	90	skip	1000	AB	backward	backward	0.0	0.0	1.0
activations	90	skip	1000	AC	backward	backward	0.0	0.0	1.0
activations	90	skip	1000	BC	backward	backward	0.0	0.3235458993	0.6764541007
explanations	90	common_cause	1000	AB	backward	backward	0.0	0.0	1.0
explanations	90	common_cause	1000	AC	none	none	1.0	0.0	0.0
explanations	90	common_cause	1000	BC	forward	forward	0.0	1.0	0.0
explanations	90	common_effect	1000	AB	forward	forward	0.0	1.0	0.0
explanations	90	common_effect	1000	AC	none	none	1.0	0.0	0.0
explanations	90	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
explanations	90	line	1000	AB	forward	forward	0.0	1.0	0.0
explanations	90	line	1000	AC	none	none	1.0	0.0	0.0
explanations	90	line	1000	BC	forward	forward	0.0	1.0	0.0
explanations	90	pair	1000	AB	backward	backward	0.0	0.0	1.0
explanations	90	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	90	pair	1000	BC	none	none	1.0	0.0	0.0
explanations	90	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	90	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	90	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	90	skip	1000	AB	backward	backward	0.0	0.0	1.0
explanations	90	skip	1000	AC	backward	backward	0.0	0.0	1.0
explanations	90	skip	1000	BC	forward	forward	0.0	1.0	0.0
both	91	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
both	91	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
both	91	common_cause	1000	BC	none	none	1.0	0.0	0.0
both	91	common_effect	1000	AB	none	none	1.0	0.0	0.0
both	91	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
both	91	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
both	91	line	1000	AB	forward	forward	0.0	1.0	0.0
both	91	line	1000	AC	backward	backward	0.0	0.0	1.0
both	91	line	1000	BC	none	none	1.0	0.0	0.0
both	91	pair	1000	AB	none	none	1.0	0.0	0.0
both	91	pair	1000	AC	none	none	1.0	0.0	0.0
both	91	pair	1000	BC	backward	backward	0.0	0.0	1.0
both	91	separate	1000	AB	none	none	1.0	0.0	0.0
both	91	separate	1000	AC	none	none	1.0	0.0	0.0
both	91	separate	1000	BC	none	none	1.0	0.0	0.0
both	91	skip	1000	AB	forward	forward	0.0	1.0	0.0
both	91	skip	1000	AC	forward	forward	0.0	1.0	0.0
both	91	skip	1000	BC	forward	forward	0.0	1.0	0.0
activations	91	common_cause	1000	AB	forward	forward	0.0	0.6061441512	0.3938558488
activations	91	common_cause	1000	AC	forward	forward	0.0	0.7128790863	0.2871209137
activations	91	common_cause	1000	BC	none	none	1.0	0.0	0.0
activations	91	common_effect	1000	AB	none	none	1.0	0.0	0.0
activations	91	common_effect	1000	AC	forward	forward	-0.0	1.0	0.0
